Image,Left Elbow,Right Elbow,Left Knee,Right Knee
posturas/1perro.jpg,173.22877174832675,171.11604931277327,176.45523354440522,178.2285302599662
posturas/arbol.jpg,176.02463066113333,90.48969559312923,161.2405085810929,159.2277453179542
posturas/cuarta.jpg,112.46835989569222,123.40375007830113,55.85641334806225,175.3645365730973
posturas/estrella.jpg,125.6627656738064,162.26131977714994,153.6149405160924,14.436207508660468
posturas/guerrero.jpg,97.35237935989237,10.664155272477752,57.90740867126584,135.52903186757828
posturas/palmera.jpg,3.505683633252819,91.4483629857926,156.8521713638375,7.100839552651674
posturas/sentadilla.jpg,160.67081401545852,175.82851204842112,139.9549575820762,105.50212610189551
